Year,Station ID,County,Signing,State Route,County Road,Road Name,Beginning Description,Ending Description,Municipality,Length,Functional Class,Ramp,Bridge,Railroad Crossing,One Way,Count,address,latitude2,longitude2
2019,54110,Queens,,,,169TH ST,JAMAICA AVE,HILLSIDE AVE,Queens,29,16,,,,Y,7789.0,Queens 169TH ST JAMAICA AVE HILLSIDE AVE,40.7024454,-73.8124855
2019,54111,Queens,,,,169TH ST,29TH AVE,FRAN LEWIS BLVD,Queens,16,17,,,,,1569.0,Queens 169TH ST 29TH AVE FRAN LEWIS BLVD,40.7241362,-73.7639261
2019,54112,Queens,,,,170TH ST,JAMAICA AVE,HILLSIDE AVE,Queens,30,16,,,,Y,4567.0,Queens 170TH ST JAMAICA AVE HILLSIDE AVE,40.7072299,-73.7897693
2019,54113,Queens,,,,171ST ST,JAMAICA AVE,90TH AVE,Queens,12,17,,,,Y,2169.0,Queens 171ST ST JAMAICA AVE 90TH AVE,40.692829,-73.8547056
2019,54114,Queens,,,,174TH ST,111TH AVE,108TH AVE,Queens,35,17,,,,,1275.0,Queens 174TH ST 111TH AVE 108TH AVE,40.6956361,-73.77873679999999
2019,54115,Queens,,,,176TH ST,134TH RD,137TH AVE,Queens,10,17,,,,Y,1545.0,Queens 176TH ST 134TH RD 137TH AVE,40.6747536,-73.7657116
2019,54116,Queens,,,,177TH ST,106TH AVE,LIBERTY AVE,Queens,20,17,,,,,7766.0,Queens 177TH ST 106TH AVE LIBERTY AVE,40.702913,-73.780868
2019,54117,Queens,,,,178TH ST,130TH AVE,DEAD END,Queens,15,19,,,,,329.0,Queens 178TH ST 130TH AVE DEAD END,40.67990020000001,-73.7644469
2019,54118,Queens,,,,180TH ST,HILLSIDE AVE,JAMAICA AVE,Queens,33,16,,,,Y,3720.0,Queens 180TH ST HILLSIDE AVE JAMAICA AVE,40.71297209999999,-73.7826657
2019,54119,Queens,,,,187TH PL,JAMAICA AVE,HILLSIDE AVE,Queens,35,17,,,,Y,4610.0,Queens 187TH PL JAMAICA AVE HILLSIDE AVE,40.71044200000001,-73.77184299999999
2019,54120,Queens,,,,18TH AVE,CORP KENNEDY ST,211TH ST,Queens,16,17,,,,,1482.0,Queens 18TH AVE CORP KENNEDY ST 211TH ST,40.7815611,-73.7843374
2019,54121,Queens,,,,191ST ST,116TH AVE,LINDEN BLVD,Queens,12,17,,,,,1401.0,Queens 191ST ST 116TH AVE LINDEN BLVD,40.7282239,-73.7948516
2019,54122,Queens,,,,199TH ST,UNION TPK,67TH ST,Queens,60,17,,,,,4695.0,Queens 199TH ST UNION TPK 67TH ST,40.73158480000001,-73.7715839
2019,54123,Queens,,,,19TH AVE,STEINWAY ST,81ST ST,Queens,65,17,,,,,9298.0,Queens 19TH AVE STEINWAY ST 81ST ST,40.778275,-73.8994446
2019,54124,Queens,,,,208TH ST,BOYCE AVE,33RD AVE,Queens,55,19,,,,,469.0,Queens 208TH ST BOYCE AVE 33RD AVE,40.762626,-73.77769289999999
2019,54125,Queens,,,,211TH ST,23RD AVE,18TH AVE,Queens,18,17,,,,,2946.0,Queens 211TH ST 23RD AVE 18TH AVE,40.6191321,-73.9901717
2019,54127,Queens,,,,217TH ST,HILLSIDE AVE,SPENCER AVE,Queens,8,16,,,,,2813.0,Queens 217TH ST HILLSIDE AVE SPENCER AVE,40.72799060000001,-73.747602
2019,54128,Queens,,,,21ST ST,DITMARS BLVD,20TH AVE,Queens,34,17,,,,,4103.0,Queens 21ST ST DITMARS BLVD 20TH AVE,40.7689979,-73.8893335
2019,54129,Queens,,,,223RD ST,58TH AVE,56TH AVE,Queens,18,17,,,,,1327.0,Queens 223RD ST 58TH AVE 56TH AVE,40.7515118,-73.75531029999999
2019,54130,Queens,,,,225TH ST,S CONDUIT AVE,138TH AVE,Queens,56,16,,Y,,,4660.0,Queens 225TH ST S CONDUIT AVE 138TH AVE,40.6654884,-73.75237229999999
2019,54131,Queens,,,,225TH ST,138TH AVE,130TH AVE,Queens,78,16,,,,Y,3374.0,Queens 225TH ST 138TH AVE 130TH AVE,40.7282239,-73.7948516
2019,54132,Queens,,,,226TH ST,131ST AVE,MERRICK BLVD,Queens,26,17,,,,Y,1116.0,Queens 226TH ST 131ST AVE MERRICK BLVD,40.6807545,-73.74198559999999
2019,54133,Queens,,,,227TH ST,114TH AVE,113TH DR,Queens,5,17,,,,,721.0,Queens 227TH ST 114TH AVE 113TH DR,40.70164700000001,-73.730449
2019,54134,Queens,,,,229TH ST,MERRICK BLVD,131ST AVE,Queens,27,17,,,,Y,862.0,Queens 229TH ST MERRICK BLVD 131ST AVE,40.6763503,-73.7413301
2019,54135,Queens,,,,230TH PL,N CONDUIT AVE,138TH AVE,Queens,34,17,,,,,3122.0,Queens 230TH PL N CONDUIT AVE 138TH AVE,40.6664057,-73.74537350000001
2019,54136,Queens,,,,230TH ST,69TH AVE,67TH AVE,Queens,12,17,,,,,2619.0,Queens 230TH ST 69TH AVE 67TH AVE,40.7270427,-73.8531493
2019,54137,Queens,,,,234TH ST,133RD AVE,LINDEN BLVD,Queens,110,17,,,,,1862.0,Queens 234TH ST 133RD AVE LINDEN BLVD,40.67596109999999,-73.735323
2019,54138,Queens,,,,235TH ST,118TH AVE,LINDEN BLVD,Queens,8,17,,,,Y,2250.0,Queens 235TH ST 118TH AVE LINDEN BLVD,40.6941676,-73.7429073
2019,54139,Queens,,,,237TH ST,130TH ST,120TH ST,Queens,46,17,,,,,1653.0,Queens 237TH ST 130TH ST 120TH ST,40.7282239,-73.7948516
2019,54140,Queens,,,,238TH ST,LAURELTON PKWY,120TH AVE,Queens,40,17,,,,,1656.0,Queens 238TH ST LAURELTON PKWY 120TH AVE,40.6805228,-73.7291456
2019,54141,Queens,,,,23RD AVE,COLLEGE PT BLVD,LINDEN PL,Queens,51,16,,,,,4213.0,Queens 23RD AVE COLLEGE PT BLVD LINDEN PL,40.7712424,-73.8333373
2019,54142,Queens,,,,23RD AVE,CORP KENNDY ST,211TH ST,Queens,16,17,,,,,6623.0,Queens 23RD AVE CORP KENNDY ST 211TH ST,40.7664056,-73.8876427
2019,54144,Queens,,,,243RD ST,HUXLEY ST,S CONDUIT AVE,Queens,63,17,,,,,5258.0,Queens 243RD ST HUXLEY ST S CONDUIT AVE,40.657585,-73.741501
2019,54146,Queens,,,,24TH AVE,21ST ST,ASTORIA BLVD N,Queens,71,17,,,,,6671.0,Queens 24TH AVE 21ST ST ASTORIA BLVD N,40.7643865,-73.8916738
2019,54147,Queens,,,,24TH AVE,83RD ST,85TH ST,Queens,10,17,,,,Y,1265.0,Queens 24TH AVE 83RD ST 85TH ST,40.7649936,-73.88612309999999
2019,54148,Queens,,,,24TH RD,WILLETS PT BLVD,150TH ST,Queens,10,16,,,,,337.0,Queens 24TH RD WILLETS PT BLVD 150TH ST,40.7769904,-73.8147942
2019,54149,Queens,,,,253RD ST,149TH RD,149TH AVE,Queens,5,17,,,,,1210.0,Queens 253RD ST 149TH RD 149TH AVE,40.6586576,-73.7648817
2019,54150,Queens,,,,254TH ST,87TH DR,87TH RD,Queens,8,17,,,,,234.0,Queens 254TH ST 87TH DR 87TH RD,40.7281807,-73.7115898
2019,54151,Queens,,,,257TH ST,149TH AVE,148TH AVE,Queens,15,17,,,,,1862.0,Queens 257TH ST 149TH AVE 148TH AVE,40.7282239,-73.7948516
2019,54152,Queens,,,,257TH ST,FRAN LEWIS BLVD,DEAD END,Queens,16,19,,,,,433.0,Queens 257TH ST FRAN LEWIS BLVD DEAD END,40.7241362,-73.7639261
2019,54153,Queens,,,,260TH ST,UNION TURNPIKE,260TH ST CIR,Queens,21,17,,,,,3404.0,Queens 260TH ST UNION TURNPIKE 260TH ST CIR,40.7469724,-73.71194489999999
2019,54154,Queens,,,,27TH AVE,1ST ST,21ST ST,Queens,58,17,,,,,5520.0,Queens 27TH AVE 1ST ST 21ST ST,40.7282239,-73.7948516
2019,54155,Queens,,,,27TH ST,BORDEN AVE,49TH AVE,Queens,15,17,,,,,5269.0,Queens 27TH ST BORDEN AVE 49TH AVE,40.7366067,-73.927998
2019,54156,Queens,,,,28TH AVE,28TH RD,UNION ST,Queens,7,17,,,,,2738.0,Queens 28TH AVE 28TH RD UNION ST,40.773114,-73.8278393
2019,54157,Queens,,,,28TH RD,IN678 SR N,28TH AVE,Queens,18,17,,,,,5756.0,Queens 28TH RD IN678 SR N 28TH AVE,40.7774102,-73.7706708
2019,54158,Queens,,,,29TH AVE,ASTORIA BLVD,DITMARS BLVD,Queens,31,17,,,,,1864.0,Queens 29TH AVE ASTORIA BLVD DITMARS BLVD,40.7599099,-73.85927319999999
2019,54159,Queens,,,,29TH AVE,155TH ST,FRAN LEWIS BLVD,Queens,83,17,,,,,4239.0,Queens 29TH AVE 155TH ST FRAN LEWIS BLVD,40.7715871,-73.8090544
2019,54160,Queens,,,,29TH ST,HOYT AVE N,24TH AVE,Queens,14,17,,,,Y,4020.0,Queens 29TH ST HOYT AVE N 24TH AVE,40.7714925,-73.91824059999999
2019,54163,Queens,,,,31ST RD,138TH ST,139TH ST,Queens,7,17,,,,,5421.0,Queens 31ST RD 138TH ST 139TH ST,40.7282239,-73.7948516
2019,54164,Queens,,,,31ST ST,HOYT AVE S,23RD AVE,Queens,37,16,,Y,,,7110.0,Queens 31ST ST HOYT AVE S 23RD AVE,40.7704048,-73.917695
2019,54165,Queens,,,,31ST ST,DITMARS BLVD,DRIVEWAY,Queens,56,17,,,,,7466.0,Queens 31ST ST DITMARS BLVD DRIVEWAY,40.7761474,-73.9107283
2019,54166,Queens,,,,32ND AVE,51ST ST,108TH ST,Queens,249,16,,Y,,,6656.0,Queens 32ND AVE 51ST ST 108TH ST,40.7407028,-73.8536122
2019,54167,Queens,,,,32ND AVE,COLLEGE PT BLVD,WHITESTONE EXPY,Queens,20,17,,,,,5969.0,Queens 32ND AVE COLLEGE PT BLVD WHITESTONE EXPY,40.766918,-73.83936299999999
2019,54168,Queens,,,,33RD AVE,208TH ST,CORP KENNEDY ST,Queens,10,17,,,,,848.0,Queens 33RD AVE 208TH ST CORP KENNEDY ST,40.7282239,-73.7948516
2019,54169,Queens,,,,34TH AVE,VERNON BLVD,47TH ST,Queens,153,16,,,,,7305.0,Queens 34TH AVE VERNON BLVD 47TH ST,40.76553579999999,-73.9402928
2019,54170,Queens,,,,34TH AVE,47TH ST,NORTHERN BLVD,Queens,5,16,,,,Y,4049.0,Queens 34TH AVE 47TH ST NORTHERN BLVD,40.7653995,-73.8175923
2019,54171,Queens,,,,35TH AVE,VERNON BLVD,NORTHERN BLVD,Queens,137,17,,,,,2577.0,Queens 35TH AVE VERNON BLVD NORTHERN BLVD,40.76373359999999,-73.9414111
2019,54173,Queens,,,,35TH AVE,74TH ST,90TH ST,Queens,79,17,,,,,6658.0,Queens 35TH AVE 74TH ST 90TH ST,40.7510178,-73.8921165
2019,54174,Queens,,,,35TH ST,QUEENS BLVD,SKILLMAN AVE,Queens,19,16,,,,Y,4981.0,Queens 35TH ST QUEENS BLVD SKILLMAN AVE,40.7581817,-73.9240581
2019,54175,Queens,,,,36TH AVE,KING RD,PRINCE ST,Queens,6,17,,,,,2657.0,Queens 36TH AVE KING RD PRINCE ST,40.761944,-73.8348195
2019,54176,Queens,,,,36TH RD,COLLEGE PT BLVD,PRINCE ST,Queens,13,17,,,,Y,3507.0,Queens 36TH RD COLLEGE PT BLVD PRINCE ST,40.7672943,-73.839515
2019,54177,Queens,,,,37TH AVE,COLLEGE PT BLVD,UNION ST,Queens,42,17,,,,Y,2512.0,Queens 37TH AVE COLLEGE PT BLVD UNION ST,40.76022220000001,-73.8349814
2019,54178,Queens,,,,38TH AVE,54TH ST,55TH ST,Queens,5,17,,,,Y,535.0,Queens 38TH AVE 54TH ST 55TH ST,40.7501193,-73.90831469999999
2019,54179,Queens,,,,38TH AVE,PRINCE ST,138TH ST,Queens,19,17,,,,Y,2266.0,Queens 38TH AVE PRINCE ST 138TH ST,40.7601739,-73.83262049999999
2019,54180,Queens,,,,3RD AVE,PARSONS BLVD,150TH ST,Queens,46,17,,,,,2605.0,Queens 3RD AVE PARSONS BLVD 150TH ST,40.7954151,-73.8264571
2019,54181,Queens,,,,40TH AVE,LITTLE NK PKWY,W MORELAND ST,Queens,6,16,,,,,525.0,Queens 40TH AVE LITTLE NK PKWY W MORELAND ST,40.7724824,-73.7373145
2019,54182,Queens,,,,40TH RD,PRINCE ST,MAIN ST,Queens,10,17,,,,Y,4510.0,Queens 40TH RD PRINCE ST MAIN ST,40.7583894,-73.8315477
2019,54184,Queens,,,,41ST AVE,MAIN ST,UNION ST,Queens,20,16,,,,Y,2551.0,Queens 41ST AVE MAIN ST UNION ST,40.7585281,-73.82961480000002
2019,54185,Queens,,,,41ST RD,COLLEGE PT BLVD,MAIN ST,Queens,26,17,,,,Y,5396.0,Queens 41ST RD COLLEGE PT BLVD MAIN ST,40.7555458,-73.8333497
2019,54186,Queens,,,,43RD AVE,23RD ST,CRESCENT ST,Queens,10,17,,,,,4068.0,Queens 43RD AVE 23RD ST CRESCENT ST,40.7496943,-73.9437269
2019,54187,Queens,,,,94TH ST,43RD AVE,ROOSEVELT AVE,Queens,32,19,,,,,2930.0,Queens 94TH ST 43RD AVE ROOSEVELT AVE,40.7445574,-73.8708165
2019,54188,Queens,,,,43RD AVE,NATIONAL ST,108TH ST,Queens,33,17,,,,,6537.0,Queens 43RD AVE NATIONAL ST 108TH ST,40.746906,-73.863703
2019,54189,Queens,,,,43RD RD,VERNON BLVD,11TH ST,Queens,15,16,,,,Y,685.0,Queens 43RD RD VERNON BLVD 11TH ST,40.75143509999999,-73.9517705
2019,54190,Queens,,,,44TH RD,21ST ST,HUNTER ST,Queens,25,17,,,,Y,932.0,Queens 44TH RD 21ST ST HUNTER ST,40.7488519,-73.9471216
2019,54191,Queens,,,,45TH AVE,23RD ST,JACKSON AVE,Queens,9,17,,,,Y,1183.0,Queens 45TH AVE 23RD ST JACKSON AVE,40.7282239,-73.7948516
2019,54192,Queens,,,,45TH AVE,BOWNE ST,PARSONS BLVD,Queens,19,17,,,,,6243.0,Queens 45TH AVE BOWNE ST PARSONS BLVD,40.753839,-73.8184047
2019,54194,Queens,,,,47TH AVE,47TH ST,48TH ST,Queens,5,17,,,,,5826.0,Queens 47TH AVE 47TH ST 48TH ST,40.741056,-73.91816229999999
2019,54195,Queens,,,,47TH ST,GRAND AVE,58TH RD,Queens,25,17,,,,,3863.0,Queens 47TH ST GRAND AVE 58TH RD,40.7204678,-73.908305
2019,54196,Queens,,,,47TH ST,47TH AVE,GREENPOINT AVE,Queens,10,17,,,,Y,3065.0,Queens 47TH ST 47TH AVE GREENPOINT AVE,40.7413662,-73.9209563
2019,54198,Queens,,,,48TH ST,47TH ST,48TH ST,Queens,5,17,,,,,4841.0,Queens 48TH ST 47TH ST 48TH ST,40.7327868,-73.9188825
2019,54198,Queens,,,,48TH ST,47TH ST,48TH ST,Queens,5,17,,,,,4841.0,Queens 48TH ST 47TH ST 48TH ST,40.7327868,-73.9188825
2019,54198,Queens,,,,48TH ST,58TH RD,MASPETH AVE,Queens,19,17,,,,,4841.0,Queens 48TH ST 58TH RD MASPETH AVE,40.72039849999999,-73.92234479999999
2019,54198,Queens,,,,48TH ST,58TH RD,MASPETH AVE,Queens,19,17,,,,,4841.0,Queens 48TH ST 58TH RD MASPETH AVE,40.72039849999999,-73.92234479999999
2019,54198,Queens,,,,48TH ST,58TH RD,MASPETH AVE,Queens,19,17,,,,,4841.0,Queens 48TH ST 58TH RD MASPETH AVE,40.72039849999999,-73.92234479999999
2019,54198,Queens,,,,48TH ST,58TH RD,MASPETH AVE,Queens,19,17,,,,,4841.0,Queens 48TH ST 58TH RD MASPETH AVE,40.72039849999999,-73.92234479999999
2019,54198,Queens,,,,48TH ST,58TH RD,MASPETH AVE,Queens,19,17,,,,,4841.0,Queens 48TH ST 58TH RD MASPETH AVE,40.72039849999999,-73.92234479999999
2019,54198,Queens,,,,48TH ST,58TH RD,MASPETH AVE,Queens,19,17,,,,,4841.0,Queens 48TH ST 58TH RD MASPETH AVE,40.72039849999999,-73.92234479999999
2019,54198,Queens,,,,48TH ST,58TH RD,MASPETH AVE,Queens,19,17,,,,,4841.0,Queens 48TH ST 58TH RD MASPETH AVE,40.72039849999999,-73.92234479999999
2019,54198,Queens,,,,48TH ST,58TH RD,MASPETH AVE,Queens,19,17,,,,,4841.0,Queens 48TH ST 58TH RD MASPETH AVE,40.72039849999999,-73.92234479999999
2019,54198,Queens,,,,48TH ST,47TH ST,48TH ST,Queens,5,17,,,,,4841.0,Queens 48TH ST 47TH ST 48TH ST,40.7327868,-73.9188825
2019,54198,Queens,,,,48TH ST,47TH ST,48TH ST,Queens,5,17,,,,,4841.0,Queens 48TH ST 47TH ST 48TH ST,40.7327868,-73.9188825
2019,54198,Queens,,,,48TH ST,47TH ST,48TH ST,Queens,5,17,,,,,4841.0,Queens 48TH ST 47TH ST 48TH ST,40.7327868,-73.9188825
2019,54198,Queens,,,,48TH ST,47TH ST,48TH ST,Queens,5,17,,,,,4841.0,Queens 48TH ST 47TH ST 48TH ST,40.7327868,-73.9188825
2019,54198,Queens,,,,48TH ST,58TH RD,MASPETH AVE,Queens,19,17,,,,,4841.0,Queens 48TH ST 58TH RD MASPETH AVE,40.72039849999999,-73.92234479999999
2019,54198,Queens,,,,48TH ST,58TH RD,MASPETH AVE,Queens,19,17,,,,,4841.0,Queens 48TH ST 58TH RD MASPETH AVE,40.72039849999999,-73.92234479999999
2019,54198,Queens,,,,48TH ST,58TH RD,MASPETH AVE,Queens,19,17,,,,,4841.0,Queens 48TH ST 58TH RD MASPETH AVE,40.72039849999999,-73.92234479999999
2019,54198,Queens,,,,48TH ST,58TH RD,MASPETH AVE,Queens,19,17,,,,,4841.0,Queens 48TH ST 58TH RD MASPETH AVE,40.72039849999999,-73.92234479999999
2019,54198,Queens,,,,48TH ST,58TH RD,MASPETH AVE,Queens,19,17,,,,,4841.0,Queens 48TH ST 58TH RD MASPETH AVE,40.72039849999999,-73.92234479999999
2019,54198,Queens,,,,48TH ST,58TH RD,MASPETH AVE,Queens,19,17,,,,,4841.0,Queens 48TH ST 58TH RD MASPETH AVE,40.72039849999999,-73.92234479999999
2019,54198,Queens,,,,48TH ST,47TH ST,48TH ST,Queens,5,17,,,,,4841.0,Queens 48TH ST 47TH ST 48TH ST,40.7327868,-73.9188825
2019,54198,Queens,,,,48TH ST,47TH ST,48TH ST,Queens,5,17,,,,,4841.0,Queens 48TH ST 47TH ST 48TH ST,40.7327868,-73.9188825
2019,54198,Queens,,,,48TH ST,47TH ST,48TH ST,Queens,5,17,,,,,4841.0,Queens 48TH ST 47TH ST 48TH ST,40.7327868,-73.9188825
2019,54198,Queens,,,,48TH ST,47TH ST,48TH ST,Queens,5,17,,,,,4841.0,Queens 48TH ST 47TH ST 48TH ST,40.7327868,-73.9188825
2019,54198,Queens,,,,48TH ST,47TH ST,48TH ST,Queens,5,17,,,,,4841.0,Queens 48TH ST 47TH ST 48TH ST,40.7327868,-73.9188825
2019,54198,Queens,,,,48TH ST,47TH ST,48TH ST,Queens,5,17,,,,,4841.0,Queens 48TH ST 47TH ST 48TH ST,40.7327868,-73.9188825
2019,54198,Queens,,,,48TH ST,47TH ST,48TH ST,Queens,5,17,,,,,4841.0,Queens 48TH ST 47TH ST 48TH ST,40.7327868,-73.9188825
2019,54198,Queens,,,,48TH ST,47TH ST,48TH ST,Queens,5,17,,,,,4841.0,Queens 48TH ST 47TH ST 48TH ST,40.7327868,-73.9188825
2019,54198,Queens,,,,48TH ST,58TH RD,MASPETH AVE,Queens,19,17,,,,,4841.0,Queens 48TH ST 58TH RD MASPETH AVE,40.72039849999999,-73.92234479999999
2019,54198,Queens,,,,48TH ST,58TH RD,MASPETH AVE,Queens,19,17,,,,,4841.0,Queens 48TH ST 58TH RD MASPETH AVE,40.72039849999999,-73.92234479999999
2019,54198,Queens,,,,48TH ST,47TH ST,48TH ST,Queens,5,17,,,,,4841.0,Queens 48TH ST 47TH ST 48TH ST,40.7327868,-73.9188825
2019,54198,Queens,,,,48TH ST,47TH ST,48TH ST,Queens,5,17,,,,,4841.0,Queens 48TH ST 47TH ST 48TH ST,40.7327868,-73.9188825
2019,54199,Queens,,,,48TH ST,NORTHERN BLVD,IN278 SR W,Queens,104,17,,,,Y,2767.0,Queens 48TH ST NORTHERN BLVD IN278 SR W,40.7536211,-73.9147112
2019,54201,Queens,,,,50TH AVE,65TH PL,69TH ST,Queens,21,17,,,,,2012.0,Queens 50TH AVE 65TH PL 69TH ST,40.74629059999999,-73.8963229
2019,54202,Queens,,,,51ST ST,NORTHERN BLVD,HOBART ST,Queens,38,16,,,,,7291.0,Queens 51ST ST NORTHERN BLVD HOBART ST,40.7530268,-73.9102291
2019,54203,Queens,,,,53RD AVE,43RD ST,48TH ST,Queens,30,19,,,,Y,2981.0,Queens 53RD AVE 43RD ST 48TH ST,40.7324275,-73.9244416
2019,54204,Queens,,,,53RD AVE,65TH PL,69TH ST,Queens,23,17,,,,,1141.0,Queens 53RD AVE 65TH PL 69TH ST,40.74629059999999,-73.8963229
2019,54205,Queens,,,,53RD DR,MAURICE AVE,65TH PL,Queens,25,17,,,,,2119.0,Queens 53RD DR MAURICE AVE 65TH PL,40.7301632,-73.90426219999999
2019,54206,Queens,,,,54TH AVE,LAUREL HILL BLVD,48TH ST,Queens,34,17,,Y,,,1760.0,Queens 54TH AVE LAUREL HILL BLVD 48TH ST,40.735149,-73.917969
2019,54208,Queens,,,,54TH ST,39TH AVE,38TH AVE,Queens,10,17,,,,Y,799.0,Queens 54TH ST 39TH AVE 38TH AVE,40.7488338,-73.9089039
2019,54209,Queens,,,,54TH ST,NORTHERN BLVD,51ST ST,Queens,33,17,,,,Y,1185.0,Queens 54TH ST NORTHERN BLVD 51ST ST,40.7530268,-73.9102291
2019,54210,Queens,,,,55TH AVE,48TH ST,58TH ST,Queens,40,17,,,,,9751.0,Queens 55TH AVE 48TH ST 58TH ST,40.73793,-73.9085549
2019,54211,Queens,,,,55TH AVE,QUEENS BLVD,JUSTICE AVE,Queens,12,17,,,,,7594.0,Queens 55TH AVE QUEENS BLVD JUSTICE AVE,40.7355048,-73.8761858
2019,54212,Queens,,,,55TH AVE,94TH ST,JUNCTION BLVD,Queens,9,16,,,,Y,3249.0,Queens 55TH AVE 94TH ST JUNCTION BLVD,40.75861940000001,-73.87451159999999
2019,54213,Queens,,,,55TH DR,58TH ST,MAURICE AVE,Queens,18,17,,,,,9324.0,Queens 55TH DR 58TH ST MAURICE AVE,40.7232501,-73.91259409999999
2019,54214,Queens,,,,55TH ST,FLUSHING AVE,GRAND AVE,Queens,24,17,,,Y,Y,2076.0,Queens 55TH ST FLUSHING AVE GRAND AVE,40.7230744,-73.9007876
2019,54215,Queens,,,,55TH ST,WOODSIDE AVE,39TH AVE,Queens,14,17,,,,Y,404.0,Queens 55TH ST WOODSIDE AVE 39TH AVE,40.7467891,-73.9088714
2019,54216,Queens,,,,55TH ST,38TH AVE,BROADWAY,Queens,23,17,,,,Y,272.0,Queens 55TH ST 38TH AVE BROADWAY,40.7520829,-73.9289533
2019,54217,Queens,,,,56TH AVE,MAURICE AVE,61ST ST,Queens,28,17,,,,,993.0,Queens 56TH AVE MAURICE AVE 61ST ST,40.7254495,-73.9096955
2019,54218,Queens,,,,56TH AVE,QUEENS BLVD,JUNCTION BLVD,Queens,49,17,,,,Y,5141.0,Queens 56TH AVE QUEENS BLVD JUNCTION BLVD,40.7304396,-73.86258409999999
2019,54219,Queens,,,,56TH AVE,218TH ST,CLOVERDALE BLVD,Queens,47,17,,,,,4363.0,Queens 56TH AVE 218TH ST CLOVERDALE BLVD,40.7486962,-73.7503939
2019,54220,Queens,,,,56TH RD,LAUREL HILL BLVD,RUST ST,Queens,85,16,,,,,10826.0,Queens 56TH RD LAUREL HILL BLVD RUST ST,40.7282239,-73.7948516
2019,54221,Queens,,,,MARTENSE AVE,100TH ST,108TH ST,Queens,34,17,,,,Y,4292.0,Queens MARTENSE AVE 100TH ST 108TH ST,40.738698,-73.858975
2019,54222,Queens,,,,57TH PL,RUST ST,MASPETH AVE,Queens,7,17,,,,,8387.0,Queens 57TH PL RUST ST MASPETH AVE,40.72214719999999,-73.913366
2019,54223,Queens,,,,57TH ST,31ST AVE,30TH AVE,Queens,16,17,,,,Y,1231.0,Queens 57TH ST 31ST AVE 30TH AVE,40.7668984,-73.92139089999999
2019,54224,Queens,,,,58TH AVE,SPRINGFIELD BLVD,223RD ST,Queens,15,17,,,,,1282.0,Queens 58TH AVE SPRINGFIELD BLVD 223RD ST,40.7333952,-73.7465124
2019,54225,Queens,,,,58TH ST,MASPETH AVE,I495,Queens,45,16,,,,,11063.0,Queens 58TH ST MASPETH AVE I495,40.7232501,-73.91259409999999
2019,54226,Queens,,,,59TH AVE,QUEENS BLVD N SR,JUNCTION BLVD,Queens,29,17,,,,Y,6217.0,Queens 59TH AVE QUEENS BLVD N SR JUNCTION BLVD,40.73366679999999,-73.8701312
2019,54227,Queens,,,,59TH DR,FRESH POND RD,64TH ST,Queens,9,17,,,,Y,1466.0,Queens 59TH DR FRESH POND RD 64TH ST,40.7179958,-73.9021071
2019,54228,Queens,,,,59TH PL,TYLER AVE,LAUREL HILL BLVD,Queens,7,17,,,,,1275.0,Queens 59TH PL TYLER AVE LAUREL HILL BLVD,40.736096,-73.9056758
2019,54229,Queens,,,,5TH AVE,COLLEGE PL,COLLEGE PT BLVD,Queens,16,17,,,,,3592.0,Queens 5TH AVE COLLEGE PL COLLEGE PT BLVD,40.7927666,-73.8484412
2019,54230,Queens,,,,61ST ST,MYRTLE AVE,COOPER AVE,Queens,28,17,,,,Y,2323.0,Queens 61ST ST MYRTLE AVE COOPER AVE,40.701985,-73.8804736
2019,54231,Queens,,,,61ST ST,FRESH POND RD,BORDEN AVE,Queens,55,17,,,,,8181.0,Queens 61ST ST FRESH POND RD BORDEN AVE,40.7366067,-73.927998
2019,54232,Queens,,,,61ST ST,IN278E,QUEENS BLVD W,Queens,23,17,,,,Y,7274.0,Queens 61ST ST IN278E QUEENS BLVD W,40.7340415,-73.873036
2019,54233,Queens,,,,61ST ST,ROOSEVELT AVE,39TH AVE,Queens,12,17,,,,,3784.0,Queens 61ST ST ROOSEVELT AVE 39TH AVE,40.7493795,-73.8675002
2019,54234,Queens,,,,62ND AVE,H HARDING EXPY,ramp,Queens,8,16,,,,Y,16860.0,Queens 62ND AVE H HARDING EXPY ramp,40.728573,-73.868754
2019,54235,Queens,,,,62ND ST,COOPER AVE,MYRTLE AVE,Queens,22,17,,,,Y,3900.0,Queens 62ND ST COOPER AVE MYRTLE AVE,40.69773,-73.8929034
2019,54236,Queens,,,,63RD DR,WOODHAVEN BLVD,QUEENS BLVD,Queens,61,16,,,,,9346.0,Queens 63RD DR WOODHAVEN BLVD QUEENS BLVD,40.730441,-73.8623473
2019,54237,Queens,,,,64TH AVE,UTOPIA PKWY,188TH ST,Queens,43,17,,,,,6701.0,Queens 64TH AVE UTOPIA PKWY 188TH ST,40.7379303,-73.7929499
2019,54238,Queens,,,,65TH AVE,164TH ST,KISSENA BLVD,Queens,52,17,,,,Y,3353.0,Queens 65TH AVE 164TH ST KISSENA BLVD,40.7413696,-73.8148124
2019,54239,Queens,,,,66TH ST,HAMILTON PL,PERRY AVE,Queens,5,17,,,,Y,176.0,Queens 66TH ST HAMILTON PL PERRY AVE,40.7245088,-73.8986511
2019,54240,Queens,,,,66TH ST,BORDEN AVE,53RD AVE,Queens,38,17,,,,,2568.0,Queens 66TH ST BORDEN AVE 53RD AVE,40.7260092,-73.8986242
